data,Name,Game,X,Y,V5,V6,V7,V8,V9,First_Position,Second_Position,Third_Position,Fourth_Position,Fifth_Position
465,Jordan IBE,15.01.17 Aston Villa v Liverpool,13.14501493,-14.29420429,53.04697859,48.38906652,43.9451808,31.91861047,17.87644556,Right Centre Midfielder,Right Wing,Right Centre Forward,Supporting Attacker,Advanced Right Back
466,Andrej KRAMARIC,15.01.17 Leicester City v Stoke City,20.21709685,6.948112323,97.26790048,53.70836328,44.16442967,31.9698458,22.59043334,Left Centre Forward,Supporting Attacker,Right Centre Forward,Left Wing,Left Centre Midfielder
467,Jay FULTON,15.01.17 Swansea City v Chelsea,-10.55639098,-7.082706767,56.54139222,54.57663175,49.29168865,32.24695434,8.969686429,Holding Midfielder,Central Right Defender,Central Defender,Right Centre Midfielder,Left Centre Midfielder
468,Jermain DEFOE,15.01.17 Tottenham Hotspur v Sunderland,12.8455559,3.900857066,73.31193534,51.15246268,28.38411915,22.10832002,3.093942032,Supporting Attacker,Left Centre Forward,Left Centre Midfielder,Right Centre Forward,Holding Midfielder
469,Mark SCHWARZER,15.01.31 Manchester United v Leicester City,-40.27838828,-2.494505495,54.42928367,44.89085977,39.78783311,16.74167519,3.183562005,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
470,Callum MCMANAMAN,15.01.31 West Bromwich Albion v Tottenham Hotspur,11.81749864,-5.962358277,69.78888349,51.53235867,48.43567108,16.71150252,15.59246825,Supporting Attacker,Right Centre Midfielder,Right Centre Forward,Holding Midfielder,Left Centre Forward
471,Juan Guillermo CUADRADO,15.02.07 Aston Villa v Chelsea,16.23603676,-11.53724259,65.18236868,43.60712827,42.7500039,42.38841881,10.7994661,Right Centre Forward,Supporting Attacker,Right Centre Midfielder,Right Wing,Left Centre Forward
472,Dame N'DOYE,15.02.07 Manchester City v Hull City,10.45433383,0.314506425,84.81111565,9.10942622,6.503998108,4.658254537,4.408139906,Supporting Attacker,Left Centre Forward,Left Centre Midfielder,Right Centre Midfielder,Right Centre Forward
473,Matthew UPSON,15.02.10 Arsenal v Leicester City,-16.85772358,14.03252033,93.91911898,48.5513434,30.5434173,25.02123793,19.15034695,Central Left Defender,Central Defender,Left Centre Midfielder,Holding Midfielder,Advanced Left Back
474,Shaun WRIGHT-PHILLIPS,15.02.10 Sunderland v Queens Park Rangers,0.10483871,-18.95852535,63.74906358,57.31709392,19.67714475,14.57444991,14.43379649,Advanced Right Back,Right Centre Midfielder,Holding Midfielder,Central Right Defender,Right Wing
475,Michael DOUGHTY,15.02.10 Sunderland v Queens Park Rangers,-3.806818182,-4.386363636,81.25356501,40.53978554,14.19094009,4.6554365,4.403670762,Holding Midfielder,Right Centre Midfielder,Left Centre Midfielder,Central Defender,Supporting Attacker
476,Filip DJURICIC,15.02.11 Southampton v West Ham United,12.34611177,-3.11713396,83.87735876,42.07720322,32.05771779,21.14389557,6.87867159,Supporting Attacker,Right Centre Forward,Right Centre Midfielder,Left Centre Forward,Holding Midfielder
477,Pape N'DIAYE P. SOUARE,15.02.21 Crystal Palace v Arsenal,1.001967121,23.26385181,85.60517493,45.47595037,33.41301679,16.40194222,3.510423493,Advanced Left Back,Left Centre Midfielder,Left Wing,Central Left Defender,Holding Midfielder
478,Shola AMEOBI,15.02.21 Crystal Palace v Arsenal,14.50980392,16.03921569,66.47963122,50.97616589,38.89627646,28.4477696,27.91522006,Left Wing,Left Centre Forward,Left Centre Midfielder,Advanced Left Back,Supporting Attacker
479,Gabriel PAULISTA,15.02.21 Crystal Palace v Arsenal,-19.23478201,0.386396247,97.19099649,47.24208771,44.29331134,35.36382001,11.40708077,Central Defender,Central Left Defender,Central Right Defender,Holding Midfielder,Left Centre Midfielder
480,Darnell FURLONG,15.02.21 Hull City v Queens Park Rangers,-1.952662722,-24.0887574,82.52427541,45.71314492,30.9160624,25.63501777,17.58063978,Advanced Right Back,Right Centre Midfielder,Central Right Defender,Right Wing,Holding Midfielder
481,NENE,15.02.28 West Ham United v Crystal Palace,16.56324701,-3.229415671,73.429123,71.61642902,45.17803911,25.76392937,0.280798303,Supporting Attacker,Right Centre Forward,Left Centre Forward,Right Centre Midfielder,Left Centre Midfielder
482,Jonas GUTIERREZ,15.03.04 Newcastle United v Manchester United,4.393368108,9.886758445,87.31417417,31.19302464,30.15816238,12.50873248,9.52188005,Left Centre Midfielder,Supporting Attacker,Holding Midfielder,Left Centre Forward,Advanced Left Back
483,Reece GREGO-COX,15.03.07 Queens Park Rangers v Tottenham Hotspur,15.75010909,-8.071309091,70.7645203,57.2005531,40.11974519,21.13138784,20.42568565,Right Centre Forward,Supporting Attacker,Right Centre Midfielder,Left Centre Forward,Right Wing
484,Kelvin DAVIS,15.03.21 Southampton v Burnley,-42.38970588,-1.834558824,52.24359032,42.85340084,39.76479974,16.17422193,3.711136572,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
485,Michel VORM,15.03.21 Tottenham Hotspur v Leicester City,-42.07655502,-2.081339713,52.50609855,43.25351308,39.56995041,16.20406099,3.507146143,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
486,Matt GRIMES,15.04.04 Swansea City v Hull City,6.024390244,3.073170732,59.38177582,58.79616001,45.5907825,22.41105513,15.38340843,Supporting Attacker,Left Centre Midfielder,Holding Midfielder,Right Centre Midfielder,Left Centre Forward
487,Chung-Yong LEE,15.04.25 Crystal Palace v Hull City,2.194776119,9.996268657,96.16042171,39.92190829,29.16320164,17.900896,8.675212559,Left Centre Midfielder,Holding Midfielder,Supporting Attacker,Advanced Left Back,Left Centre Forward
488,Reece BURKE,15.04.25 Queens Park Rangers v West Ham United,-17.24626866,4.673852957,79.48704367,64.00094943,39.70821747,29.08317322,24.98781829,Central Defender,Central Left Defender,Holding Midfielder,Central Right Defender,Left Centre Midfielder
489,Shay GIVEN,15.05.02 Aston Villa v Everton,-40.95081967,-0.352459016,54.32964098,42.66441478,42.65980688,17.23959528,5.15481688,Central Defender,Central Left Defender,Central Right Defender,Holding Midfielder,Left Centre Midfielder
490,Jack BUTLAND,15.05.02 Swansea City v Stoke City,-40.99165569,-1.206411946,54.04946164,43.33643825,41.39756323,16.93189229,4.365236206,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
491,Paulo GAZZANIGA,15.05.09 Leicester City v Southampton,-42.7037037,-0.913580247,52.17543651,41.96726102,40.86318467,16.36474202,4.48970318,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
492,Ruben LOFTUS-CHEEK,15.05.10 Chelsea v Liverpool,0.478301615,-6.760620915,72.70566195,69.47296376,33.46309634,19.78097,0.216736401,Right Centre Midfielder,Holding Midfielder,Supporting Attacker,Left Centre Midfielder,Central Right Defender
493,Fredrik ULVESTAD,15.05.16 Burnley v Stoke City,3.636363636,-2.704545455,67.52792918,59.04733442,53.97020132,37.71306905,7.648935108,Holding Midfielder,Right Centre Midfielder,Supporting Attacker,Left Centre Midfielder,Right Centre Forward
494,Brendan GALLOWAY,15.05.16 West Ham United v Everton,2.208333333,23.04166667,84.60342025,44.50208743,35.7895133,9.236132121,0.502969171,Advanced Left Back,Left Centre Midfielder,Left Wing,Central Left Defender,Left Centre Forward
495,Victor VALDES,15.05.17 Manchester United v Arsenal,-42.29807692,-1.798076923,52.35777941,42.89058535,39.86210566,16.22077979,3.747905623,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
496,Jed STEER,15.05.24 Aston Villa v Burnley,-41.06666667,-0.8,54.07825202,42.95481774,41.94974315,17.04181482,4.733107303,Central Defender,Central Right Defender,Central Left Defender,Holding Midfielder,Left Centre Midfielder
